,Date,Terminal ref,Terminal number,Unnamed: 3,Unnamed: 4,Type,ref,Unnamed: 7,status,Auth,Unnamed: 10,Value,Unnamed: 12,Donation Date,Hour,Day,Week,Month
144,05/01/17 10:49,10781204,1,,,Visa,454742 - 144c8e150580cb59481fb65e6ca74f85796fff37,,Committed,Offline Authorisation,,3.0,,2017-05-01 10:49:00,10,0,18,5
145,05/01/17 17:02,10781204,1,,,Visa,476248 - 4da81066745689fc22fb717c0c6a7edd96ed0ffb,,Committed,Offline Authorisation,,3.0,,2017-05-01 17:02:00,17,0,18,5
146,06/01/17 11:34,10781204,1,,,Maestro,673703 - 7ceed148d2f2b8bd439384e8ce3ca539e7030885,,Committed,Authorisation,,3.0,,2017-06-01 11:34:00,11,3,22,6
147,07/01/17 11:32,10781204,1,,,Visa,492182 - 691ac52d7d25e9a85833d730b2762a3d28328cef,,Committed,Offline Authorisation,,3.0,,2017-07-01 11:32:00,11,5,26,7
148,07/01/17 11:32,10781204,1,,,Visa,475129 - cba43e8664ea95b3086b6cf41446c3add3b7807c,,Committed,Offline Authorisation,,3.0,,2017-07-01 11:32:00,11,5,26,7
149,07/01/17 14:25,10781204,1,,,Visa,475129 - 27443871965be0ae4bc321ec011d40182ceef962,,Committed,Offline Authorisation,,3.0,,2017-07-01 14:25:00,14,5,26,7
150,07/01/17 15:00,10781204,1,,,Visa,424495 - d3efc1d442e0346e326662db5dcf05f87c86740a,,Committed,Authorisation,,3.0,,2017-07-01 15:00:00,15,5,26,7
151,07/01/17 15:03,10781204,1,,,Visa,498824 - b2a10bfd988bd288a83940f5a35bd29b331e2a3e,,Committed,Offline Authorisation,,3.0,,2017-07-01 15:03:00,15,5,26,7
152,10/01/17 10:43,10781204,1,,,Visa,482181 - 4aeba05c6c58d16f480a1930ac39e5b8311de0e5,,Committed,Authorisation,,3.0,,2017-10-01 10:43:00,10,6,39,10
153,10/01/17 12:32,10781204,1,,,Visa,475117 - 516b4c8ce797ffb8df1885dfe03061ec29fa6297,,Committed,Offline Authorisation,,3.0,,2017-10-01 12:32:00,12,6,39,10
154,13/01/17 17:18,10781204,1,,,Maestro,673703 - 96feefe13f5d0b9316647556f8c02c3bacad1582,,Committed,Authorisation,,3.0,,2017-01-13 17:18:00,17,4,2,1
155,14/01/17 12:40,10781204,1,,,Visa,481893 - d7867c566194886b34803a90562061f98f5b864b,,Committed,Authorisation,,3.0,,2017-01-14 12:40:00,12,5,2,1
156,14/01/17 12:49,10781204,1,,,Visa,449353 - 881cd002ab0b4dc9dab6a131ca7b162f75e77ec9,,Committed,Offline Authorisation,,3.0,,2017-01-14 12:49:00,12,5,2,1
157,14/01/17 12:49,10781204,1,,,Visa,482179 - 711b588abd03a7e210db390c9b84d5dd48a76324,,Committed,Authorisation,,3.0,,2017-01-14 12:49:00,12,5,2,1
158,14/01/17 14:34,10781204,1,,,Visa,465946 - 8ce6229499b2bb29dc1055eb2fd9b2bc82e95d81,,Committed,Offline Authorisation,,3.0,,2017-01-14 14:34:00,14,5,2,1
159,14/01/17 14:58,10781204,1,,,Visa,465944 - aec0f891c3b27ce85e4bd174dc21e51b4708d925,,Committed,Offline Authorisation,,3.0,,2017-01-14 14:58:00,14,5,2,1
160,14/01/17 15:43,10781204,1,,,Visa,454742 - ceba136c90a5f5ebf9820f2677803af100469b5e,,Committed,Offline Authorisation,,3.0,,2017-01-14 15:43:00,15,5,2,1
161,14/01/17 15:51,10781204,1,,,Visa,446272 - ef8d417081b1cc85c566e3b3aa754a8c1065d4d7,,Committed,Offline Authorisation,,3.0,,2017-01-14 15:51:00,15,5,2,1
162,14/01/17 16:01,10781204,1,,,Visa,475130 - 0d75912c14a0a73af5662489570724a479927a8b,,Committed,Offline Authorisation,,3.0,,2017-01-14 16:01:00,16,5,2,1
163,15/01/17 12:20,10781204,1,,,Visa,483215 - 4f12aafbf75e6a7775da73abcf3ab39cdd0dfd00,,Committed,Authorisation,,3.0,,2017-01-15 12:20:00,12,6,2,1
164,15/01/17 14:40,10781204,1,,,Visa,465942 - 708e9b376da845a1476ae14889f7e79d3d656a1c,,Committed,Offline Authorisation,,3.0,,2017-01-15 14:40:00,14,6,2,1
165,15/01/17 16:13,10781204,1,,,Visa,452085 - 50a9ce43dedd9081637721b8a83201c7ed88a8cc,,Committed,Authorisation,,3.0,,2017-01-15 16:13:00,16,6,2,1
166,16/01/17 11:48,10781204,1,,,Visa,475129 - 9fb8adf7b229518ce54b323d828395429ea431ef,,Committed,Offline Authorisation,,3.0,,2017-01-16 11:48:00,11,0,3,1
167,16/01/17 14:06,10781204,1,,,Visa,465859 - 66efd9eefecf45dd64eff8e5cb2d13e005041925,,Committed,Authorisation,,3.0,,2017-01-16 14:06:00,14,0,3,1
168,16/01/17 16:53,10781204,1,,,Visa,481893 - 826aae5b885ccf85b24973420339ab023b567b4e,,Committed,Authorisation,,3.0,,2017-01-16 16:53:00,16,0,3,1
169,18/01/17 10:17,10781204,1,,,MasterCard,538646 - b51393f0ad8f706a952cbfbc389ca562372293cf,,Committed,Authorisation,,3.0,,2017-01-18 10:17:00,10,2,3,1
170,19/01/17 22:26,10781204,1,,,Visa,475129 - 9f71f4810528e90d3ef9475fe64189efa6dfa5c1,,Committed,Offline Authorisation,,3.0,,2017-01-19 22:26:00,22,3,3,1
171,19/01/17 22:27,10781204,1,,,Visa,483215 - f4d4306af6ae9dc145c7aa63e820533243b86722,,Committed,Authorisation,,3.0,,2017-01-19 22:27:00,22,3,3,1
172,20/01/17 13:36,10781204,1,,,Visa,492182 - b3dcdd454daca9b55accf9f64cc46832d41b7cef,,Committed,Offline Authorisation,,3.0,,2017-01-20 13:36:00,13,4,3,1
173,21/01/17 11:28,10781204,1,,,Visa,475117 - c6c849993e3127a6175e7768af0b251477dc8619,,Committed,Offline Authorisation,,3.0,,2017-01-21 11:28:00,11,5,3,1
174,21/01/17 11:33,10781204,1,,,Visa,475144 - 73f14ef9d03254bf653a3c8b8c66824e37fa935c,,Committed,Offline Authorisation,,3.0,,2017-01-21 11:33:00,11,5,3,1
175,21/01/17 12:03,10781204,1,,,Visa,475144 - cc9f33de11d62a820f76b1b9775a9e9dbdbcdf76,,Committed,Offline Authorisation,,3.0,,2017-01-21 12:03:00,12,5,3,1
176,21/01/17 12:03,10781204,1,,,Visa,465942 - 2c804a2dd3928809d59c4d2729a886b46d5ab69d,,Committed,Offline Authorisation,,3.0,,2017-01-21 12:03:00,12,5,3,1
177,21/01/17 12:57,10781204,1,,,Visa,465946 - 8324fb422cabfab9ca949ad993199df3dc4a3ccb,,Committed,Offline Authorisation,,3.0,,2017-01-21 12:57:00,12,5,3,1
178,21/01/17 14:33,10781204,1,,,MasterCard,546097 - fb329622e6a3ca68f21ca16595eb4116478181dc,,Committed,Authorisation,,3.0,,2017-01-21 14:33:00,14,5,3,1
179,21/01/17 15:18,10781204,1,,,Visa,475141 - c618cc05e52f3bd87ef6e45458ee51c9318a9d99,,Committed,Offline Authorisation,,3.0,,2017-01-21 15:18:00,15,5,3,1
180,21/01/17 15:19,10781204,1,,,Visa,475141 - c618cc05e52f3bd87ef6e45458ee51c9318a9d99,,Committed,Offline Authorisation,,3.0,,2017-01-21 15:19:00,15,5,3,1
181,22/01/17 10:48,10781204,1,,,Visa,465942 - aebb79a7e8b42bcd8e40a89409714c18016f9537,,Committed,Offline Authorisation,,3.0,,2017-01-22 10:48:00,10,6,3,1
182,22/01/17 14:35,10781204,1,,,Visa,446291 - 6dba4a50ba6ead19f27db265104b6afd1c13e69c,,Committed,Offline Authorisation,,3.0,,2017-01-22 14:35:00,14,6,3,1
183,22/01/17 14:57,10781204,1,,,Visa,453979 - 09f8df3c750bf6d2d367d1934cf0488f4576dbcd,,Committed,Offline Authorisation,,3.0,,2017-01-22 14:57:00,14,6,3,1
184,22/01/17 14:57,10781204,1,,,Visa,498824 - 41bb276b76b93f9c14eac61217d7203319d55065,,Committed,Offline Authorisation,,3.0,,2017-01-22 14:57:00,14,6,3,1
185,22/01/17 17:25,10781204,1,,,Visa,482176 - b37376966ac6d8c371b3a1d74862360fe5710e1c,,Committed,Authorisation,,3.0,,2017-01-22 17:25:00,17,6,3,1
186,25/01/17 12:18,10781204,1,,,Visa,465859 - 9c48db8b23c6725efc188d887de442199226ecc3,,Committed,Authorisation,,3.0,,2017-01-25 12:18:00,12,2,4,1
187,25/01/17 13:01,10781204,1,,,Visa,465942 - 3a5c91ed3507e0f6e8c1e0c40e9311269ae71f11,,Committed,Offline Authorisation,,3.0,,2017-01-25 13:01:00,13,2,4,1
188,25/01/17 13:01,10781204,1,,,Visa,424495 - 3744112af469898c7603fbe21d80b5b5640a34b5,,Committed,Authorisation,,3.0,,2017-01-25 13:01:00,13,2,4,1
189,26/01/17 11:04,10781204,1,,,Visa,498824 - a8c97ea909919d6c4c818c1460fb9349eed14423,,Committed,Offline Authorisation,,3.0,,2017-01-26 11:04:00,11,3,4,1
190,26/01/17 11:16,10781204,1,,,Visa,476248 - a84638422b6fb096ed1b1078bbab3acab763e398,,Committed,Offline Authorisation,,3.0,,2017-01-26 11:16:00,11,3,4,1
191,28/01/17 12:27,10781204,1,,,Visa,456735 - a178e26bd486a71f8d56661cde9e836c80faf78a,,Committed,Offline Authorisation,,3.0,,2017-01-28 12:27:00,12,5,4,1
192,28/01/17 14:05,10781204,1,,,Visa,492943 - 8f6ef40f92d3c12fa3e06755e8328bb80a368bde,,Committed,Offline Authorisation,,3.0,,2017-01-28 14:05:00,14,5,4,1
193,28/01/17 15:49,10781204,1,,,Visa,465863 - 1d25caa86469e680b7dfceb94bfc822f1d1684a9,,Committed,Authorisation,,3.0,,2017-01-28 15:49:00,15,5,4,1
194,29/01/17 10:31,10781204,1,,,Visa,481893 - 9d8682d322963f3eae2b50d1df0e64d5f5ce1def,,Committed,Authorisation,,3.0,,2017-01-29 10:31:00,10,6,4,1
195,29/01/17 11:02,10781204,1,,,Visa,475141 - b12e3fe2b8b93abad180ddc4404b768423b59cc8,,Committed,Offline Authorisation,,3.0,,2017-01-29 11:02:00,11,6,4,1
196,29/01/17 13:07,10781204,1,,,Visa,465902 - 0c24fb1a52a1ffb633c7ffc3105859d42c190819,,Committed,Offline Authorisation,,3.0,,2017-01-29 13:07:00,13,6,4,1
197,29/01/17 14:05,10781204,1,,,Visa,475129 - d9fedc14fdda53c271f7b85f7af257e10f7cc1b9,,Committed,Offline Authorisation,,3.0,,2017-01-29 14:05:00,14,6,4,1
198,29/01/17 14:05,10781204,1,,,Visa,454313 - 7369d56c74d70a42b9e645c548ff93c409f7efa4,,Committed,Offline Authorisation,,3.0,,2017-01-29 14:05:00,14,6,4,1
199,29/01/17 16:44,10781204,1,,,Visa,492181 - 35e7cf0540f95620e0021660828f96c7ea51a5f9,,Committed,Offline Authorisation,,3.0,,2017-01-29 16:44:00,16,6,4,1
200,30/01/17 15:37,10781204,1,,,Visa,465946 - 8dfb87a847ff8c3c157b3f64d7c77081fdb82dc9,,Committed,Offline Authorisation,,3.0,,2017-01-30 15:37:00,15,0,5,1
201,31/01/17 16:24,10781204,1,,,Visa,492181 - 27347e6dbea8bb7dde4f34337b53b7130c523dd6,,Committed,Offline Authorisation,,3.0,,2017-01-31 16:24:00,16,1,5,1
202,02/02/17 15:33,10781204,1,,,MasterCard,557361 - f9a2d0319fbe0802c17a9909108d43c7e9c326ef,,Committed,Authorisation,,3.0,,2017-02-02 15:33:00,15,3,5,2
203,03/02/17 12:19,10781204,1,,,Visa,483204 - 2a4bd0cf67355067881ba559d5b304a7ad090ed3,,Committed,Authorisation,,3.0,,2017-03-02 12:19:00,12,3,9,3
204,03/02/17 15:37,10781204,1,,,Visa,481898 - 248dcaf9d6f1ffd7b2a2483f99c198100a67f38a,,Committed,Authorisation,,3.0,,2017-03-02 15:37:00,15,3,9,3
205,03/02/17 16:59,10781204,1,,,Visa,481893 - 88308d640f3031b16b0e9c4663716c0cb7169e50,,Committed,Authorisation,,3.0,,2017-03-02 16:59:00,16,3,9,3
206,04/02/17 13:16,10781204,1,,,Visa,454742 - 84cbb8cb3aaa7a5a5f98ab30b5b0c948cca74f93,,Committed,Offline Authorisation,,3.0,,2017-04-02 13:16:00,13,6,13,4
207,04/02/17 15:14,10781204,1,,,MasterCard,540758 - cc5685aa9d6180ebc03bebe9c0d04dd5bfa21df6,,Committed,Offline Authorisation,,3.0,,2017-04-02 15:14:00,15,6,13,4
208,04/02/17 16:21,10781204,1,,,Visa,483215 - 18d3968ac9e3eb3305372c6da1633cf692e4aed2,,Committed,Authorisation,,3.0,,2017-04-02 16:21:00,16,6,13,4
209,04/02/17 16:57,10781204,1,,,Visa,465859 - 79b639714eec355483baf7ea0633d3d5d26f864a,,Committed,Authorisation,,3.0,,2017-04-02 16:57:00,16,6,13,4
210,04/02/17 16:58,10781204,1,,,Visa,475144 - 67c39beaab44702dc55325e6e6054cb3d4ce6714,,Committed,Offline Authorisation,,3.0,,2017-04-02 16:58:00,16,6,13,4
211,04/02/17 17:30,10781204,1,,,Visa,475117 - a8ea727efa91da5f634e7aeca47e4bb862432c39,,Committed,Offline Authorisation,,3.0,,2017-04-02 17:30:00,17,6,13,4
212,05/02/17 10:53,10781204,1,,,Visa,454495 - b7ab516baf4a5812ba881e1e5d985367a2b04bc7,,Committed,Offline Authorisation,,3.0,,2017-05-02 10:53:00,10,1,18,5
213,05/02/17 12:07,10781204,1,,,Visa,454742 - fae68e7aa157feaca2c3d7d05e99100d46d9ecfd,,Committed,Offline Authorisation,,3.0,,2017-05-02 12:07:00,12,1,18,5
214,05/02/17 12:36,10781204,1,,,Visa,475130 - d43c33d0d23fee925e7cf8588a44e13994af7574,,Committed,Offline Authorisation,,3.0,,2017-05-02 12:36:00,12,1,18,5
215,05/02/17 14:30,10781204,1,,,Visa,424495 - a3d5a9cdfa2f19314ddeed16b4b5ab4c4576268d,,Committed,Authorisation,,3.0,,2017-05-02 14:30:00,14,1,18,5
216,05/02/17 15:14,10781204,1,,,Visa,454313 - 12f7f7f68f383442760e1b330169f00a466d11b1,,Committed,Offline Authorisation,,3.0,,2017-05-02 15:14:00,15,1,18,5
217,05/02/17 17:21,10781204,1,,,MasterCard,557379 - 6aad904bdddc3c1eca3b2b3424a317b58b7e7683,,Committed,Offline Authorisation,,3.0,,2017-05-02 17:21:00,17,1,18,5
218,06/02/17 11:31,10781204,1,,,Visa,465946 - e8b065535794c5843f541da096f476fba83e9278,,Committed,Offline Authorisation,,3.0,,2017-06-02 11:31:00,11,4,22,6
219,06/02/17 16:44,10781204,1,,,Visa,475129 - 9831570659e06e49832679b22317fad548d8abcb,,Committed,Offline Authorisation,,3.0,,2017-06-02 16:44:00,16,4,22,6
220,06/02/17 16:44,10781204,1,,,Visa,492181 - 34c643598eab0fe1bc1726e196c36057904dda13,,Committed,Offline Authorisation,,3.0,,2017-06-02 16:44:00,16,4,22,6
221,07/02/17 12:36,10781204,1,,,Visa,475132 - 0deb6c0ed4ada340823becbce53bec9eadb538de,,Committed,Offline Authorisation,,3.0,,2017-07-02 12:36:00,12,6,26,7
222,08/02/17 15:53,10781204,1,,,Visa,489396 - 44e3c76ced367936fe9290aab4a318382572765e,,Committed,Offline Authorisation,,3.0,,2017-08-02 15:53:00,15,2,31,8
223,11/02/17 13:39,10781204,1,,,Visa,465944 - 9cb075d98cd0392b66f710186ca752ef564982df,,Committed,Offline Authorisation,,3.0,,2017-11-02 13:39:00,13,3,44,11
224,11/02/17 13:39,10781204,1,,,Visa,476367 - de13b15343f6d3895ee1468d7eb0e76c061ec9c5,,Committed,Offline Authorisation,,3.0,,2017-11-02 13:39:00,13,3,44,11
225,11/02/17 13:39,10781204,1,,,MasterCard,552068 - d9e3c2a201f555713151111de7ac45f4de4c139a,,Committed,Offline Authorisation,,3.0,,2017-11-02 13:39:00,13,3,44,11
226,11/02/17 14:12,10781204,1,,,Visa,475753 - 99ef211e0b71e089624b136ec91e8e5b6b748878,,Committed,Offline Authorisation,,3.0,,2017-11-02 14:12:00,14,3,44,11
227,11/02/17 16:11,10781204,1,,,Visa,481915 - cd0db52dbbfacf7551441108e5edfa452be3bcec,,Committed,Authorisation,,3.0,,2017-11-02 16:11:00,16,3,44,11
228,12/02/17 11:00,10781204,1,,,Visa,481564 - 36493dd0b6193d22b5b7e59c6d30e9137aa7009e,,Committed,Authorisation,,3.0,,2017-12-02 11:00:00,11,5,48,12
229,12/02/17 11:29,10781204,1,,,MasterCard,522948 - 0608e230d59a7fa3786f9fe341a14df7b71e6c08,,Committed,Offline Authorisation,,3.0,,2017-12-02 11:29:00,11,5,48,12
230,12/02/17 12:45,10781204,1,,,MasterCard,518652 - 4d998e0a954a7bb97d3abe65bfbd6ec81ffbae51,,Committed,Authorisation,,3.0,,2017-12-02 12:45:00,12,5,48,12
231,12/02/17 13:28,10781204,1,,,Visa,465946 - 0ea003444f7d5290a2b010ced3977286f584b943,,Committed,Offline Authorisation,,3.0,,2017-12-02 13:28:00,13,5,48,12
232,12/02/17 13:36,10781204,1,,,MasterCard,531200 - 26d7802465004bdb164e55419ac2f3803bd21851,,Committed,Offline Authorisation,,3.0,,2017-12-02 13:36:00,13,5,48,12
233,12/02/17 16:58,10781204,1,,,Visa,482871 - ba27e7d348b1b6a593cf68e28edeeb80fa8a5257,,Committed,Authorisation,,3.0,,2017-12-02 16:58:00,16,5,48,12
234,13/02/17 10:59,10781204,1,,,Visa,475141 - 2c60352f827411adc3885d9a792398c9c0108dd3,,Committed,Offline Authorisation,,3.0,,2017-02-13 10:59:00,10,0,7,2
235,13/02/17 16:12,10781204,1,,,Visa,481893 - 853ca591062e389dda69b6ac891849aa312dab40,,Committed,Authorisation,,3.0,,2017-02-13 16:12:00,16,0,7,2
236,15/02/17 13:08,10781204,1,,,Visa,454742 - 6518ad629bb327f8308a5f5e05a89a99214c3f37,,Committed,Offline Authorisation,,3.0,,2017-02-15 13:08:00,13,2,7,2
237,17/02/17 11:17,10781204,1,,,Visa,475130 - b9abf4cce982fdb8d77daad3864eb4f65088e03a,,Committed,Offline Authorisation,,3.0,,2017-02-17 11:17:00,11,4,7,2
238,17/02/17 11:34,10781204,1,,,Visa,498824 - cf72565d2a62067e4e33e16d9e81e366ad08dd54,,Committed,Offline Authorisation,,3.0,,2017-02-17 11:34:00,11,4,7,2
239,17/02/17 11:46,10781204,1,,,Visa,454313 - 25c977c6c0b8c9afd3b7ea38d491cfa492bb1991,,Committed,Offline Authorisation,,3.0,,2017-02-17 11:46:00,11,4,7,2
240,17/02/17 12:00,10781204,1,,,Visa,475144 - 73f14ef9d03254bf653a3c8b8c66824e37fa935c,,Committed,Offline Authorisation,,3.0,,2017-02-17 12:00:00,12,4,7,2
241,17/02/17 12:13,10781204,1,,,Visa,465941 - 70e505bd36f78abba81cfb87c47890e775499111,,Committed,Offline Authorisation,,3.0,,2017-02-17 12:13:00,12,4,7,2
242,17/02/17 12:27,10781204,1,,,Visa,446292 - c4b5c86bd577da3d93fea7c89cba61c78b48e589,,Committed,Offline Authorisation,,3.0,,2017-02-17 12:27:00,12,4,7,2
243,17/02/17 13:11,10781204,1,,,Visa,481915 - 8db4035e0bf629edaaa7a2f4bdfbfaff7a4e891a,,Committed,Authorisation,,3.0,,2017-02-17 13:11:00,13,4,7,2
244,17/02/17 13:12,10781204,1,,,Visa,483215 - 0850971bce4fe433dcd19ff9297591dc93750712,,Committed,Authorisation,,3.0,,2017-02-17 13:12:00,13,4,7,2
245,17/02/17 13:12,10781204,1,,,Visa,475130 - 399bff92b2aa5398d723670ae743d7ad011cd28a,,Committed,Offline Authorisation,,3.0,,2017-02-17 13:12:00,13,4,7,2
246,17/02/17 15:33,10781204,1,,,Visa,475141 - 4df7adde87b80f10c7a5d9e3b038222a068bfc5a,,Committed,Offline Authorisation,,3.0,,2017-02-17 15:33:00,15,4,7,2
247,18/02/17 11:10,10781205,2,,,Visa,498824 - a437c886d15269935cd97a1fdb3f4306676ad1e4,,Committed,Offline Authorisation,,3.0,,2017-02-18 11:10:00,11,5,7,2
248,18/02/17 11:47,10781204,1,,,Visa,475140 - 365ebb26c8e5a8765013efb0a7d5abafe17d1974,,Committed,Authorisation,,3.0,,2017-02-18 11:47:00,11,5,7,2
249,18/02/17 12:05,10781204,1,,,Visa,475129 - 460d057080572c211dbb7b8c6e3eea6f2bfdb510,,Committed,Offline Authorisation,,3.0,,2017-02-18 12:05:00,12,5,7,2
250,18/02/17 12:07,10781204,1,,,Visa,483208 - b0203282b4e6a5ceeeb4e9b59dea288dd545f6e4,,Committed,Authorisation,,3.0,,2017-02-18 12:07:00,12,5,7,2
251,18/02/17 12:34,10781204,1,,,Visa,465950 - 042cdc2b69eaabbfbbe24b5c9f63df43af16f171,,Committed,Authorisation,,3.0,,2017-02-18 12:34:00,12,5,7,2
252,18/02/17 14:18,10781204,1,,,Visa,475730 - 73e062cc48878f84b76f57c811b601a146840e92,,Committed,Offline Authorisation,,3.0,,2017-02-18 14:18:00,14,5,7,2
253,18/02/17 14:18,10781204,1,,,Visa,475117 - 58a270d7c993b0145f70b1f24d6c61ebea370b22,,Committed,Offline Authorisation,,3.0,,2017-02-18 14:18:00,14,5,7,2
254,18/02/17 14:18,10781204,1,,,Visa,454313 - e79fdefe1857c4a09393205dee4b5e6981ed3641,,Committed,Offline Authorisation,,3.0,,2017-02-18 14:18:00,14,5,7,2
255,18/02/17 14:46,10781204,1,,,Visa,465942 - f1febaefe09fccf9243580f7522c1543012df210,,Committed,Offline Authorisation,,3.0,,2017-02-18 14:46:00,14,5,7,2
256,18/02/17 16:31,10781204,1,,,Visa,498824 - 73faed76e506f198d9243646419b235fc24be292,,Committed,Offline Authorisation,,3.0,,2017-02-18 16:31:00,16,5,7,2
257,18/02/17 17:12,10781205,2,,,Visa,446272 - 4471c687000c7475a1bef4d2fdc7293c6bcfcd72,,Committed,Offline Authorisation,,3.0,,2017-02-18 17:12:00,17,5,7,2
258,18/02/17 17:12,10781205,2,,,Visa,446272 - 4471c687000c7475a1bef4d2fdc7293c6bcfcd72,,Committed,Offline Authorisation,,3.0,,2017-02-18 17:12:00,17,5,7,2
259,19/02/17 12:06,10781204,1,,,Visa,446291 - 15e3d8b8d931c5f180d0afdc51d9e661f172a299,,Committed,Offline Authorisation,,3.0,,2017-02-19 12:06:00,12,6,7,2
260,19/02/17 12:26,10781204,1,,,Visa,465923 - 76fbdd2b2ea23e13a5b1dbcf7900b3d92134f3a1,,Committed,Offline Authorisation,,3.0,,2017-02-19 12:26:00,12,6,7,2
261,19/02/17 13:13,10781205,2,,,Visa,465942 - 5f0748eb7d328dd4f36ea6646d3582f78f397651,,Committed,Offline Authorisation,,3.0,,2017-02-19 13:13:00,13,6,7,2
262,19/02/17 13:13,10781205,2,,,Visa,475129 - 8caef7cfd1f24143d5b7f7048b4c1301a29ec767,,Committed,Offline Authorisation,,3.0,,2017-02-19 13:13:00,13,6,7,2
263,19/02/17 13:13,10781205,2,,,Visa,492181 - 4afad81da6487f5d7761d3f18712eead1cfc55e9,,Committed,Authorisation,,3.0,,2017-02-19 13:13:00,13,6,7,2
264,19/02/17 13:50,10781204,1,,,Visa,454742 - fe6339fdc0faac2b63f7a7d8fb16a47151c3989d,,Committed,Offline Authorisation,,3.0,,2017-02-19 13:50:00,13,6,7,2
265,19/02/17 14:37,10781204,1,,,Visa,492182 - f3773058e7d4a5730e1a7e761f822ac63318e411,,Committed,Offline Authorisation,,3.0,,2017-02-19 14:37:00,14,6,7,2
266,19/02/17 14:59,10781205,2,,,Visa,454495 - 49c62dc250b446e0ffc4e5194eb365da2e0cebbd,,Committed,Offline Authorisation,,3.0,,2017-02-19 14:59:00,14,6,7,2
267,19/02/17 15:30,10781204,1,,,Visa,465859 - 3d460350060a7658476bfa292f0ef850150c4736,,Committed,Offline Authorisation,,3.0,,2017-02-19 15:30:00,15,6,7,2
268,19/02/17 15:33,10781204,1,,,Visa,446291 - 6d5d0e0ad4133001f66de46a691302b0b620afa3,,Committed,Offline Authorisation,,3.0,,2017-02-19 15:33:00,15,6,7,2
269,19/02/17 15:38,10781204,1,,,Visa,453979 - 055550dad2fd7bb5aee434f17ca74ca072982ac1,,Committed,Offline Authorisation,,3.0,,2017-02-19 15:38:00,15,6,7,2
270,20/02/17 11:12,10781205,2,,,Visa,405413 - 2a4bd0cf67355067881ba559d5b304a7ad090ed3,,Committed,Authorisation,,3.0,,2017-02-20 11:12:00,11,0,8,2
271,20/02/17 11:19,10781205,2,,,Visa,492181 - d5a9084dca035e48310e2e779b8336d81e0185ee,,Committed,Offline Authorisation,,3.0,,2017-02-20 11:19:00,11,0,8,2
272,20/02/17 11:59,10781204,1,,,Visa,456735 - 033cc53e52ab68451304cb751bc9d476d25989ac,,Committed,Offline Authorisation,,3.0,,2017-02-20 11:59:00,11,0,8,2
273,20/02/17 12:00,10781204,1,,,Visa,476367 - ab00920e2adbbf07e75663ddb907cf092cad2d16,,Committed,Offline Authorisation,,3.0,,2017-02-20 12:00:00,12,0,8,2
274,20/02/17 12:10,10781204,1,,,Visa,498824 - 2e255e3dadff9412b15863172f77268a7e50c9bc,,Committed,Offline Authorisation,,3.0,,2017-02-20 12:10:00,12,0,8,2
275,21/02/17 11:19,10781205,2,,,Visa,465944 - fcd8b5b9ecb89e65d56504f6f6cfe82eed26887e,,Committed,Offline Authorisation,,3.0,,2017-02-21 11:19:00,11,1,8,2
276,21/02/17 14:06,10781204,1,,,Visa,476367 - 72a63f72e856d8ded49ee65077238a4ec8b5b453,,Committed,Offline Authorisation,,3.0,,2017-02-21 14:06:00,14,1,8,2
277,21/02/17 15:04,10781205,2,,,Visa,475130 - d88fba4fd22ef960a5068f58b7fd42bdc7361c0c,,Committed,Offline Authorisation,,3.0,,2017-02-21 15:04:00,15,1,8,2
278,21/02/17 15:38,10781204,1,,,Visa,465942 - 12a63e31d8fe7f1e785c95271e03d36ece2647ce,,Committed,Offline Authorisation,,3.0,,2017-02-21 15:38:00,15,1,8,2
279,21/02/17 17:03,10781204,1,,,MasterCard,547188 - d308d6b4db194adea3895170a64b16165c47b59e,,Committed,Authorisation,,3.0,,2017-02-21 17:03:00,17,1,8,2
280,22/02/17 13:06,10781205,2,,,Visa,492181 - 41a73f435222075b21667758daf2fdd658cc8251,,Committed,Offline Authorisation,,3.0,,2017-02-22 13:06:00,13,2,8,2
281,22/02/17 13:07,10781205,2,,,Visa,492181 - 41a73f435222075b21667758daf2fdd658cc8251,,Committed,Offline Authorisation,,3.0,,2017-02-22 13:07:00,13,2,8,2
282,22/02/17 13:07,10781205,2,,,Visa,492181 - 41a73f435222075b21667758daf2fdd658cc8251,,Committed,Offline Authorisation,,3.0,,2017-02-22 13:07:00,13,2,8,2
283,22/02/17 15:48,10781204,1,,,Visa,454313 - c74b161787cb0c4da102c8e8dfcce8b47f1b4d4a,,Committed,Offline Authorisation,,3.0,,2017-02-22 15:48:00,15,2,8,2
284,22/02/17 17:07,10781204,1,,,Visa,492182 - dd7ca98ab81ec122dc2f0c809b438201cb32aeae,,Committed,Offline Authorisation,,3.0,,2017-02-22 17:07:00,17,2,8,2
285,23/02/17 16:26,10781204,1,,,Visa,465902 - d3ca45c909afe56d2c4ecb58e7b4541381084dbd,,Committed,Authorisation,,3.0,,2017-02-23 16:26:00,16,3,8,2
286,24/02/17 10:51,10781205,2,,,Visa,465944 - 5b431650eaa2f62157b76847e0d2c5af064cce5d,,Committed,Offline Authorisation,,3.0,,2017-02-24 10:51:00,10,4,8,2
287,24/02/17 11:01,10781204,1,,,Visa,446291 - 3c4c26bacc4094ff1a0e7da201c3f384bb8073cb,,Committed,Offline Authorisation,,3.0,,2017-02-24 11:01:00,11,4,8,2
